478,4,36,4,1,True,False,False,False,True,False,
211,4,12,0,0,True,False,False,False,False,True,
805,4,24,1,2,True,False,False,False,True,False,
397,4,12,0,0,True,False,False,True,False,False,
174,4,15,1,0,True,False,False,False,True,False,
1872,4,43,3,1,True,False,False,False,True,False,
316,4,10,0,3,True,False,False,True,False,False,
1320,4,40,0,4,True,False,False,False,True,False,
1969,4,65,4,4,True,False,False,False,True,False,
571,4,26,1,10,False,False,True,False,False,True,
1222,4,32,0,2,False,False,True,False,True,False,
312,4,17,0,1,True,False,False,False,False,True,
454,4,31,1,5,True,False,False,False,False,True,
2699,4,66,6,3,True,False,False,False,False,True,
828,4,21,0,0,True,False,False,True,False,False,
89,4,3,0,0,True,False,False,False,False,True,
4597,4,152,30,16,True,False,False,True,False,False,
712,4,9,2,1,True,False,False,True,False,False,
730,4,24,11,1,True,False,False,False,True,False,
263,4,1,9,2,False,True,False,False,True,False,
577,4,20,0,0,True,False,False,False,True,False,
3621,4,207,36,13,False,True,False,False,True,False,
735,4,37,0,2,True,False,False,True,False,False,
1841,4,66,6,5,True,False,False,False,False,True,
1880,4,11,6,2,True,False,False,False,False,True,
678,4,29,0,1,True,False,False,True,False,False,
475,4,13,4,0,True,False,False,True,False,False,
906,4,64,3,5,True,False,False,True,False,False,
1591,4,43,0,10,True,False,False,False,False,True,
962,4,14,8,3,True,False,False,False,True,False,
376,4,10,1,2,True,False,False,True,False,False,
186,4,5,2,0,True,False,False,False,False,True,
3712,4,91,0,9,True,False,False,False,True,False,
165,4,2,0,0,True,False,False,False,True,False,
1974,4,37,2,3,True,False,False,False,True,False,
303,4,16,4,0,True,False,False,False,False,True,
883,4,16,6,4,False,True,False,False,True,False,
251,4,12,0,0,True,False,False,False,False,True,
1819,4,46,2,2,True,False,False,True,False,False,
3930,4,73,6,9,True,False,False,True,False,False,
806,4,17,0,0,True,False,False,True,False,False,
473,4,8,0,2,True,False,False,False,False,True,
347,4,11,2,0,True,False,False,False,True,False,
1993,4,103,12,13,False,True,False,True,False,False,
299,4,6,1,2,True,False,False,False,False,True,
2337,4,48,1,8,True,False,False,True,False,False,
2411,4,54,3,8,False,True,False,False,False,True,
439,4,11,2,4,False,True,False,True,False,False,
338,4,7,3,0,False,True,False,False,True,False,
459,4,20,1,2,True,False,False,False,False,True,
2503,4,67,7,2,True,False,False,False,False,True,
1593,4,56,4,2,True,False,False,False,False,True,
4855,4,163,7,14,True,False,False,True,False,False,
681,4,32,1,2,True,False,False,False,True,False,
1505,4,61,2,2,True,False,False,True,False,False,
567,4,25,0,5,True,False,False,True,False,False,
1359,4,76,5,5,True,False,False,False,False,True,
1538,4,45,6,7,True,False,False,False,True,False,
334,4,15,0,1,True,False,False,False,False,True,
588,4,29,0,1,True,False,False,True,False,False,
277,4,11,0,0,True,False,False,False,False,True,
622,4,12,7,2,False,False,True,False,True,False,
1113,4,28,0,0,True,False,False,False,False,True,
576,4,22,8,7,True,False,False,False,False,True,
695,4,120,0,0,True,False,False,False,False,True,
148,4,6,0,0,True,False,False,False,False,True,
659,4,21,1,1,True,False,False,False,False,True,
1018,4,44,4,1,True,False,False,True,False,False,
1484,4,37,9,6,True,False,False,False,False,True,
231,4,4,0,5,False,False,True,True,False,False,
592,4,29,4,2,True,False,False,False,False,True,
1879,4,96,9,6,True,False,False,False,False,True,
2248,4,70,2,1,True,False,False,True,False,False,
1158,4,60,3,1,False,True,False,False,True,False,
1480,4,75,15,1,True,False,False,False,True,False,
92,4,1,2,0,False,True,False,False,True,False,
1765,4,96,8,5,True,False,False,False,True,False,
409,4,24,2,5,True,False,False,False,False,True,
976,4,36,10,3,False,True,False,False,True,False,
292,4,7,0,1,True,False,False,False,True,False,
1878,4,49,11,10,True,False,False,False,True,False,
635,4,17,5,3,True,False,False,True,False,False,
215,4,10,0,2,True,False,False,False,False,True,
325,4,9,0,2,True,False,False,False,False,True,
99,4,1,2,0,False,True,False,False,False,True,
445,4,9,2,0,False,True,False,True,False,False,
595,4,16,2,6,True,False,False,False,False,True,
581,4,19,0,0,True,False,False,True,False,False,
477,4,22,4,0,False,True,False,False,True,False,
316,4,13,1,1,True,False,False,False,False,True,
790,4,43,0,3,True,False,False,True,False,False,
2115,4,72,0,7,True,False,False,True,False,False,
2571,4,65,7,7,True,False,False,False,True,False,
247,4,7,2,0,True,False,False,False,True,False,
1983,4,54,2,6,True,False,False,False,True,False,
3743,4,94,7,9,True,False,False,True,False,False,
257,4,8,0,0,True,False,False,False,False,True,
236,4,6,2,0,False,True,False,False,True,False,
250,4,3,0,1,True,False,False,True,False,False,
2115,4,58,1,7,False,False,True,True,False,False,
876,4,28,0,3,True,False,False,False,True,False,
475,4,16,3,5,True,False,False,True,False,False,
472,4,38,2,0,True,False,False,True,False,False,
696,4,18,0,4,True,False,False,False,True,False,
454,4,13,0,0,True,False,False,False,False,True,
269,4,3,2,2,False,False,True,False,False,True,
1423,4,40,6,3,True,False,False,True,False,False,
1212,4,26,5,5,True,False,False,True,False,False,
1707,4,85,1,14,True,False,False,False,True,False,
147,4,1,3,0,False,True,False,False,True,False,
242,4,13,0,0,True,False,False,False,False,True,
881,4,11,1,2,True,False,False,True,False,False,
1446,4,82,1,5,True,False,False,False,False,True,
321,4,7,6,0,False,True,False,False,False,True,
112,4,3,1,0,True,False,False,False,True,False,
595,4,9,3,3,False,True,False,False,False,True,
347,4,10,0,1,True,False,False,True,False,False,
607,4,39,0,2,True,False,False,True,False,False,
318,4,9,0,3,True,False,False,False,False,True,
2764,4,58,5,13,False,True,False,False,True,False,
426,4,12,0,1,True,False,False,False,True,False,
109,4,5,0,0,True,False,False,False,True,False,
117,4,3,2,0,True,False,False,False,True,False,
449,4,11,0,0,True,False,False,True,False,False,
1141,4,19,3,0,True,False,False,False,True,False,
2820,4,73,1,4,True,False,False,False,True,False,
1713,4,33,1,2,True,False,False,False,True,False,
355,4,12,0,4,True,False,False,False,False,True,
1618,4,45,4,8,True,False,False,False,True,False,
337,4,8,0,0,True,False,False,False,False,True,
861,4,40,2,2,True,False,False,True,False,False,
72,4,3,0,0,True,False,False,False,True,False,
293,4,10,0,0,True,False,False,False,False,True,
375,4,10,4,0,True,False,False,False,False,True,
144,4,9,5,0,True,False,False,False,True,False,
727,4,28,2,3,True,False,False,True,False,False,
1877,4,69,9,6,True,False,False,False,False,True,
463,4,17,0,3,True,False,False,True,False,False,
2103,4,79,2,6,True,False,False,True,False,False,
904,4,33,7,3,True,False,False,False,False,True,
858,4,24,0,2,True,False,False,False,False,True,
1269,4,23,6,1,True,False,False,False,False,True,
438,4,7,0,1,True,False,False,False,False,True,
405,4,12,0,0,True,False,False,True,False,False,
2340,4,55,9,3,False,False,True,True,False,False,
798,4,34,2,0,True,False,False,True,False,False,
2545,4,41,3,3,True,False,False,False,False,True,
3230,4,18,6,2,True,False,False,False,True,False,
251,4,15,0,0,True,False,False,False,False,True,
568,4,46,0,3,True,False,False,False,False,True,
2207,4,59,6,2,True,False,False,True,False,False,
1142,4,24,1,8,True,False,False,False,False,True,
172,4,4,0,0,True,False,False,False,True,False,
682,4,22,2,2,True,False,False,True,False,False,
1079,4,28,3,5,True,False,False,True,False,False,
937,4,42,4,17,False,False,True,True,False,False,
988,4,30,6,1,True,False,False,True,False,False,
407,4,7,2,0,True,False,False,False,False,True,
202,4,9,0,0,True,False,False,False,False,True,
322,4,6,0,2,True,False,False,False,True,False,
295,4,8,0,2,True,False,False,False,False,True,
287,4,9,0,6,False,False,True,False,False,True,
492,4,20,0,5,False,False,True,False,False,True,
356,4,13,2,0,True,False,False,False,True,False,
1025,4,26,2,0,True,False,False,False,True,False,
